sentence;2;0.00478893%
seventeen;2;0.00478893%
sewerpipe;2;0.00478893%
shadow;2;0.00478893%
shake;2;0.00478893%
shape;2;0.00478893%
shapes;2;0.00478893%
shelter;2;0.00478893%
shirt;2;0.00478893%
shirts;2;0.00478893%
shock;2;0.00478893%
shoes;2;0.00478893%
shots;2;0.00478893%
showed;2;0.00478893%
showers;2;0.00478893%
shows;2;0.00478893%
shrugged;2;0.00478893%
sides;2;0.00478893%
sifting;2;0.00478893%
sign;2;0.00478893%
simple;2;0.00478893%
sixteen;2;0.00478893%
sixties;2;0.00478893%
skin;2;0.00478893%
sky;2;0.00478893%
slap;2;0.00478893%
slim;2;0.00478893%
slit;2;0.00478893%
slob;2;0.00478893%
slowly;2;0.00478893%
smaller;2;0.00478893%
smell;2;0.00478893%
smells;2;0.00478893%
smoke;2;0.00478893%
smoked;2;0.00478893%
sockets;2;0.00478893%
soft;2;0.00478893%
somebody;2;0.00478893%
song;2;0.00478893%
sooner;2;0.00478893%
sorts;2;0.00478893%
soul;2;0.00478893%
soup;2;0.00478893%
sources;2;0.00478893%
speaking;2;0.00478893%
specifics;2;0.00478893%
spectators;2;0.00478893%
spell;2;0.00478893%
spit;2;0.00478893%
spite;2;0.00478893%
spitting;2;0.00478893%
spoon;2;0.00478893%
spot;2;0.00478893%
spouse;2;0.00478893%
square;2;0.00478893%
stacked;2;0.00478893%
stamps;2;0.00478893%
stared;2;0.00478893%
stay;2;0.00478893%
staying;2;0.00478893%
sticks;2;0.00478893%
storage;2;0.00478893%
stories;2;0.00478893%
strange;2;0.00478893%
stream;2;0.00478893%
stretch;2;0.00478893%
string;2;0.00478893%
strung;2;0.00478893%
study;2;0.00478893%
style;2;0.00478893%
subdivisions;2;0.00478893%
subjective;2;0.00478893%
succeeding;2;0.00478893%
sucker;2;0.00478893%
suggestion;2;0.00478893%
suggestions;2;0.00478893%
sulky;2;0.00478893%
sunburned;2;0.00478893%
sunlight;2;0.00478893%
supplied;2;0.00478893%
swelled;2;0.00478893%
swept;2;0.00478893%
switch;2;0.00478893%
sworn;2;0.00478893%
tan;2;0.00478893%
taped;2;0.00478893%
tarring;2;0.00478893%
taste;2;0.00478893%
tens;2;0.00478893%
tenure;2;0.00478893%
terribly;2;0.00478893%
terror;2;0.00478893%
test;2;0.00478893%
thank;2;0.00478893%
theft;2;0.00478893%
thief;2;0.00478893%
thieves;2;0.00478893%
thousands;2;0.00478893%
thread;2;0.00478893%
threw;2;0.00478893%
thundered;2;0.00478893%
tied;2;0.00478893%
tight;2;0.00478893%
tip;2;0.00478893%
toilets;2;0.00478893%
tool;2;0.00478893%
toothbrush;2;0.00478893%
topped;2;0.00478893%
toss;2;0.00478893%
touched;2;0.00478893%
tough;2;0.00478893%
towels;2;0.00478893%
tower;2;0.00478893%
toy;2;0.00478893%
trace;2;0.00478893%
treatment;2;0.00478893%
tree;2;0.00478893%
trembling;2;0.00478893%
trophy;2;0.00478893%
trunk;2;0.00478893%
trustee;2;0.00478893%
trusty;2;0.00478893%
turnaround;2;0.00478893%
turnkey;2;0.00478893%
turns;2;0.00478893%
tyre;2;0.00478893%
understands;2;0.00478893%
uniform;2;0.00478893%
utterly;2;0.00478893%
valuable;2;0.00478893%
ventilation;2;0.00478893%
verge;2;0.00478893%
victim;2;0.00478893%
vocational;2;0.00478893%
waist;2;0.00478893%
wait;2;0.00478893%
washers;2;0.00478893%
washroom;2;0.00478893%
watery;2;0.00478893%
watt;2;0.00478893%
weapons;2;0.00478893%
wear;2;0.00478893%
weather;2;0.00478893%
wedding;2;0.00478893%
weekly;2;0.00478893%
weight;2;0.00478893%
welcome;2;0.00478893%
wetwash;2;0.00478893%
wheels;2;0.00478893%
whenever;2;0.00478893%
whom;2;0.00478893%
wild;2;0.00478893%
willy;2;0.00478893%
win;2;0.00478893%
windows;2;0.00478893%
winning;2;0.00478893%
wire;2;0.00478893%
wives;2;0.00478893%
woe;2;0.00478893%
woke;2;0.00478893%
wondered;2;0.00478893%
worn;2;0.00478893%
worse;2;0.00478893%
wrestling;2;0.00478893%
wrist;2;0.00478893%
wrote;2;0.00478893%
ya;2;0.00478893%
zero;2;0.00478893%
01;1;0.00239446%
02;1;0.00239446%
03;1;0.00239446%
10th;1;0.00239446%
13th;1;0.00239446%
15;1;0.00239446%
1700s;1;0.00239446%
1870;1;0.00239446%
1900;1;0.00239446%
1937;1;0.00239446%
1945;1;0.00239446%
1956;1;0.00239446%
1965;1;0.00239446%
1966;1;0.00239446%
1968;1;0.00239446%
1971;1;0.00239446%
1983;1;0.00239446%
2;1;0.00239446%
20;1;0.00239446%
20s;1;0.00239446%
215;1;0.00239446%
23;1;0.00239446%
23rd;1;0.00239446%
2s;1;0.00239446%
3;1;0.00239446%
35;1;0.00239446%
4;1;0.00239446%
45;1;0.00239446%
50;1;0.00239446%
58;1;0.00239446%
59;1;0.00239446%
60;1;0.00239446%
60s;1;0.00239446%
63;1;0.00239446%
65;1;0.00239446%
8;1;0.00239446%
81433;1;0.00239446%
99;1;0.00239446%
Acapulco;1;0.00239446%
According;1;0.00239446%
Achievement;1;0.00239446%
Actually;1;0.00239446%
Adam;1;0.00239446%
Admin;1;0.00239446%
Administration;1;0.00239446%
Advent;1;0.00239446%
Adventure;1;0.00239446%
Alan;1;0.00239446%
Alcatraz;1;0.00239446%
Alexander;1;0.00239446%
Along;1;0.00239446%
Ambulance;1;0.00239446%
Amour;1;0.00239446%
Amours;1;0.00239446%
Anyhow;1;0.00239446%
Apparently;1;0.00239446%
Armitage;1;0.00239446%
Aroostook;1;0.00239446%
Around;1;0.00239446%
Attempt;1;0.00239446%
Attica;1;0.00239446%
Austin;1;0.00239446%
Ava;1;0.00239446%
Azul;1;0.00239446%
B;1;0.00239446%
BABY;1;0.00239446%
Baby;1;0.00239446%
Bad;1;0.00239446%
Banker;1;0.00239446%
Bay;1;0.00239446%
Be;1;0.00239446%
Beatlemaniac;1;0.00239446%
Beatles;1;0.00239446%
Beefaroni;1;0.00239446%
Beer;1;0.00239446%
Before;1;0.00239446%
Bentley;1;0.00239446%
Beside;1;0.00239446%
Besides;1;0.00239446%
Better;1;0.00239446%
Betts;1;0.00239446%
Betty;1;0.00239446%
Bible;1;0.00239446%
Billy;1;0.00239446%
Birdman;1;0.00239446%
Blatches;1;0.00239446%
Bob;1;0.00239446%
Bonsaint;1;0.00239446%
Books;1;0.00239446%
Boox;1;0.00239446%
Both;1;0.00239446%
British;1;0.00239446%
Bronze;1;0.00239446%
Brooklyn;1;0.00239446%
Bugler;1;0.00239446%
Burkie;1;0.00239446%
Burying;1;0.00239446%
Bystanders;1;0.00239446%
C;1;0.00239446%
CHRIST;1;0.00239446%
CVI;1;0.00239446%
Cadillac;1;0.00239446%
California;1;0.00239446%
Callahan;1;0.00239446%
Canon;1;0.00239446%
Carbine;1;0.00239446%
Cellblocks;1;0.00239446%
Chevrolet;1;0.00239446%
Chief;1;0.00239446%
Chrissake;1;0.00239446%
Church;1;0.00239446%
Civil;1;0.00239446%
Clarence;1;0.00239446%
Clear;1;0.00239446%
Cleveland;1;0.00239446%
Collins;1;0.00239446%
Committee;1;0.00239446%
Condensed;1;0.00239446%
Congress;1;0.00239446%
Consider;1;0.00239446%
Convenience;1;0.00239446%
Coolidge;1;0.00239446%
Cooper;1;0.00239446%
Cost;1;0.00239446%
Cotton;1;0.00239446%
County;1;0.00239446%
Cracks;1;0.00239446%
D;1;0.00239446%
DT;1;0.00239446%
Darrow;1;0.00239446%
Dave;1;0.00239446%
DeSoto;1;0.00239446%
Dead;1;0.00239446%
Dear;1;0.00239446%
Declared;1;0.00239446%
Deep;1;0.00239446%
Degas;1;0.00239446%
Department;1;0.00239446%
Devil;1;0.00239446%
Dickie;1;0.00239446%
Digest;1;0.00239446%
Dillon;1;0.00239446%
Dismond;1;0.00239446%
District;1;0.00239446%
Does;1;0.00239446%
Dolorously;1;0.00239446%
Down;1;0.00239446%
Drop;1;0.00239446%
Durham;1;0.00239446%
Dutch;1;0.00239446%
Dylan;1;0.00239446%
EZ;1;0.00239446%
Each;1;0.00239446%
Early;1;0.00239446%
Easy;1;0.00239446%
Eight;1;0.00239446%
Either;1;0.00239446%
Eleven;1;0.00239446%
Elmore;1;0.00239446%
Encyclopedias;1;0.00239446%
Engage;1;0.00239446%
English;1;0.00239446%
Enough;1;0.00239446%
Escapes;1;0.00239446%
Everything;1;0.00239446%
Ex;1;0.00239446%
Excellent;1;0.00239446%
FDR;1;0.00239446%
Fair;1;0.00239446%
Feels;1;0.00239446%
Fibber;1;0.00239446%
Fifty;1;0.00239446%
Files;1;0.00239446%
Final;1;0.00239446%
Forever;1;0.00239446%
Fours;1;0.00239446%
France;1;0.00239446%
Frank;1;0.00239446%
Freedom;1;0.00239446%
Freeport;1;0.00239446%
French;1;0.00239446%
Frenchman;1;0.00239446%
Fresh;1;0.00239446%
Friday;1;0.00239446%
Frisbee;1;0.00239446%
Frog;1;0.00239446%
Frogs;1;0.00239446%
Fuk;1;0.00239446%
Fun;1;0.00239446%
Funny;1;0.00239446%
Gardener;1;0.00239446%
Gardeners;1;0.00239446%
Gardner;1;0.00239446%
Gawwwwwd;1;0.00239446%
General;1;0.00239446%
Geographics;1;0.00239446%
Geology;1;0.00239446%
Germany;1;0.00239446%
Getting;1;0.00239446%
Given;1;0.00239446%
Got;1;0.00239446%
Governor;1;0.00239446%
Grable;1;0.00239446%
Grolier;1;0.00239446%
Guide;1;0.00239446%
Guild;1;0.00239446%
HER;1;0.00239446%
HERE;1;0.00239446%
HIM;1;0.00239446%
HO;1;0.00239446%
Ha;1;0.00239446%
Had;1;0.00239446%
Hadleys;1;0.00239446%
Hall;1;0.00239446%
Hamilton;1;0.00239446%
Hanlon;1;0.00239446%
Hard;1;0.00239446%
Harry;1;0.00239446%
Hayworths;1;0.00239446%
Hazel;1;0.00239446%
Heat;1;0.00239446%
Hell;1;0.00239446%
Hendrix;1;0.00239446%
Her;1;0.00239446%
Herald;1;0.00239446%
Hill;1;0.00239446%
Hilton;1;0.00239446%
History;1;0.00239446%
Hitler;1;0.00239446%
Hold;1;0.00239446%
Holy;1;0.00239446%
Home;1;0.00239446%
Hon;1;0.00239446%
Hospital;1;0.00239446%
Hotshot;1;0.00239446%
Hours;1;0.00239446%
House;1;0.00239446%
ID;1;0.00239446%
II;1;0.00239446%
IS;1;0.00239446%
Increase;1;0.00239446%
Intrudres;1;0.00239446%
Irishman;1;0.00239446%
Itch;1;0.00239446%
Jackals;1;0.00239446%
Jackson;1;0.00239446%
Jamaica;1;0.00239446%
Jeez;1;0.00239446%
Jimi;1;0.00239446%
John;1;0.00239446%
Johnny;1;0.00239446%
Jolly;1;0.00239446%
July;1;0.00239446%
Keep;1;0.00239446%
Kennedy;1;0.00239446%
Killer;1;0.00239446%
King;1;0.00239446%
Kiwanians;1;0.00239446%
Kiwanis;1;0.00239446%
Klees;1;0.00239446%
Knowing;1;0.00239446%
Kools;1;0.00239446%
Label;1;0.00239446%
Lavesque;1;0.00239446%
Lax;1;0.00239446%
Lemon;1;0.00239446%
Lesions;1;0.00239446%
Lieutenant;1;0.00239446%
Light;1;0.00239446%
Lips;1;0.00239446%
Lisbon;1;0.00239446%
Literary;1;0.00239446%
Live;1;0.00239446%
Liverpool;1;0.00239446%
Lonborg;1;0.00239446%
Longer;1;0.00239446%
Look;1;0.00239446%
Looked;1;0.00239446%
Lord;1;0.00239446%
Lost;1;0.00239446%
Loyal;1;0.00239446%
Luckies;1;0.00239446%
MY;1;0.00239446%
Make;1;0.00239446%
Malley;1;0.00239446%
Malzone;1;0.00239446%
Mansfield;1;0.00239446%
Marcus;1;0.00239446%
Market;1;0.00239446%
Marshall;1;0.00239446%
Martin;1;0.00239446%
Mason;1;0.00239446%
Mather;1;0.00239446%
Max;1;0.00239446%
McDonald;1;0.00239446%
McGee;1;0.00239446%
Me;1;0.00239446%
Meantime;1;0.00239446%
Mechanic;1;0.00239446%
Memory;1;0.00239446%
Men;1;0.00239446%
Mercantile;1;0.00239446%
Mexican;1;0.00239446%
Mexicans;1;0.00239446%
Mica;1;0.00239446%
Milland;1;0.00239446%
Miracle;1;0.00239446%
Miss;1;0.00239446%
Mississippi;1;0.00239446%
Mixing;1;0.00239446%
Modern;1;0.00239446%
Molly;1;0.00239446%
Monroe;1;0.00239446%
Moose;1;0.00239446%
Morrison;1;0.00239446%
Move;1;0.00239446%
Music;1;0.00239446%
Mussolini;1;0.00239446%
NO;1;0.00239446%
Name;1;0.00239446%
Narragansett;1;0.00239446%
National;1;0.00239446%
Naturally;1;0.00239446%
Navy;1;0.00239446%
Naw;1;0.00239446%
Neiman;1;0.00239446%
Neither;1;0.00239446%
Next;1;0.00239446%
Nine;1;0.00239446%
Nineteen;1;0.00239446%
Nonetheless;1;0.00239446%
Noodleroni;1;0.00239446%
Nope;1;0.00239446%
Nowadays;1;0.00239446%
Number;1;0.00239446%
Nursing;1;0.00239446%
OUT;1;0.00239446%
Obtuse;1;0.00239446%
Ocean;1;0.00239446%
Order;1;0.00239446%
Other;1;0.00239446%
Ouelette;1;0.00239446%
Our;1;0.00239446%
P;1;0.00239446%
POWS;1;0.00239446%
PP;1;0.00239446%
Paddy;1;0.00239446%
Parole;1;0.00239446%
Passamaquoddy;1;0.00239446%
Patiently;1;0.00239446%
Patriots;1;0.00239446%
Pawnshop;1;0.00239446%
Pearl;1;0.00239446%
Penitentiary;1;0.00239446%
Penlites;1;0.00239446%
Perry;1;0.00239446%
Peruvian;1;0.00239446%
Pete;1;0.00239446%
Petrocelli;1;0.00239446%
Phase;1;0.00239446%
Phillips;1;0.00239446%
Phrases;1;0.00239446%
Pierre;1;0.00239446%
Pittsfield;1;0.00239446%
Playa;1;0.00239446%
Pleeze;1;0.00239446%
Plenty;1;0.00239446%
Plus;1;0.00239446%
Pollocks;1;0.00239446%
Poor;1;0.00239446%
Porvenir;1;0.00239446%
Posters;1;0.00239446%
Poulin;1;0.00239446%
Presleys;1;0.00239446%
Pressure;1;0.00239446%
Public;1;0.00239446%
Purely;1;0.00239446%
Puritan;1;0.00239446%
Putting;1;0.00239446%
Q;1;0.00239446%
Ray;1;0.00239446%
Reader;1;0.00239446%
Really;1;0.00239446%
Receiving;1;0.00239446%
Records;1;0.00239446%
Redemption;1;0.00239446%
Redfords;1;0.00239446%
Reds;1;0.00239446%
Reed;1;0.00239446%
Register;1;0.00239446%
Remember;1;0.00239446%
Rennie;1;0.00239446%
Reporters;1;0.00239446%
Representatives;1;0.00239446%
Republican;1;0.00239446%
Request;1;0.00239446%
Restaurant;1;0.00239446%
Revelations;1;0.00239446%
Ricearoni;1;0.00239446%
Richard;1;0.00239446%
Rico;1;0.00239446%
Rider;1;0.00239446%
Right;1;0.00239446%
Rolls;1;0.00239446%
Rotarians;1;0.00239446%
Rotary;1;0.00239446%
Ruths;1;0.00239446%
SAVIOUR;1;0.00239446%
SHNK;1;0.00239446%
Sabbath;1;0.00239446%
San;1;0.00239446%
Sanatorium;1;0.00239446%
Schists;1;0.00239446%
Scholastic;1;0.00239446%
Scotch;1;0.00239446%
Seas;1;0.00239446%
Second;1;0.00239446%
See;1;0.00239446%
Shale;1;0.00239446%
Shower;1;0.00239446%
Side;1;0.00239446%
Silva;1;0.00239446%
Sinatras;1;0.00239446%
Since;1;0.00239446%
Six;1;0.00239446%
Sixty;1;0.00239446%
Small;1;0.00239446%
Smells;1;0.00239446%
Social;1;0.00239446%
Someplace;1;0.00239446%
Sonny;1;0.00239446%
Sooner;1;0.00239446%
Sorry;1;0.00239446%
Speaking;1;0.00239446%
Spill;1;0.00239446%
Spring;1;0.00239446%
Squat;1;0.00239446%
Star;1;0.00239446%
Stateside;1;0.00239446%
Stephen;1;0.00239446%
Steven;1;0.00239446%
Straight;1;0.00239446%
Suicidal;1;0.00239446%
Sun;1;0.00239446%
Superior;1;0.00239446%
Sweepstakes;1;0.00239446%
T;1;0.00239446%
TRESPASSING;1;0.00239446%
Tailor;1;0.00239446%
Tectonic;1;0.00239446%
Terrible;1;0.00239446%
Testament;1;0.00239446%
Testaments;1;0.00239446%
Tests;1;0.00239446%
These;1;0.00239446%
Things;1;0.00239446%
Third;1;0.00239446%
Thirty;1;0.00239446%
Thomas;1;0.00239446%
Thomastan;1;0.00239446%
Thomaston;1;0.00239446%
Thompson;1;0.00239446%
Throat;1;0.00239446%
Thunderbird;1;0.00239446%
Time;1;0.00239446%
Timex;1;0.00239446%
Tit;1;0.00239446%
Tm;1;0.00239446%
Today;1;0.00239446%
Told;1;0.00239446%
Too;1;0.00239446%
Transferred;1;0.00239446%
Truman;1;0.00239446%
US;1;0.00239446%
Unless;1;0.00239446%
Vain;1;0.00239446%
Valentine;1;0.00239446%
Various;1;0.00239446%
Vegas;1;0.00239446%
Vermont;1;0.00239446%
Verness;1;0.00239446%
Visitors;1;0.00239446%
W;1;0.00239446%
Wait;1;0.00239446%
Was;1;0.00239446%
Washex;1;0.00239446%
Watching;1;0.00239446%
Wednesday;1;0.00239446%
Weekend;1;0.00239446%
Wesson;1;0.00239446%
Westerns;1;0.00239446%
Whatever;1;0.00239446%
Where;1;0.00239446%
While;1;0.00239446%
Wise;1;0.00239446%
Woman;1;0.00239446%
Women;1;0.00239446%
Wondering;1;0.00239446%
Word;1;0.00239446%
Worse;1;0.00239446%
Would;1;0.00239446%
Wretched;1;0.00239446%
Writing;1;0.00239446%
Yankee;1;0.00239446%
Yarmouth;1;0.00239446%
Years;1;0.00239446%
Yo;1;0.00239446%
Z;1;0.00239446%
abide;1;0.00239446%
ability;1;0.00239446%
abrasive;1;0.00239446%
absolute;1;0.00239446%
absorb;1;0.00239446%
absurd;1;0.00239446%
accept;1;0.00239446%
access;1;0.00239446%
accident;1;0.00239446%
accomplice;1;0.00239446%
accounted;1;0.00239446%
accounts;1;0.00239446%
acid;1;0.00239446%
acquaintances;1;0.00239446%
acquainted;1;0.00239446%
acquisition;1;0.00239446%
acquitted;1;0.00239446%
activities;1;0.00239446%
actor;1;0.00239446%
actress;1;0.00239446%
adapted;1;0.00239446%
addition;1;0.00239446%
adjust;1;0.00239446%
adjusted;1;0.00239446%
adjustment;1;0.00239446%
administered;1;0.00239446%
administrators;1;0.00239446%
admission;1;0.00239446%
admit;1;0.00239446%
admittance;1;0.00239446%
admitted;1;0.00239446%
adult;1;0.00239446%
advise;1;0.00239446%
advised;1;0.00239446%
afflict;1;0.00239446%
ageing;1;0.00239446%
agonized;1;0.00239446%
agreeable;1;0.00239446%
airdance;1;0.00239446%
aired;1;0.00239446%
airline;1;0.00239446%
airs;1;0.00239446%
alarm;1;0.00239446%
alert;1;0.00239446%
alike;1;0.00239446%
allowances;1;0.00239446%
allows;1;0.00239446%
alongside;1;0.00239446%
alphabet;1;0.00239446%
amazingly;1;0.00239446%
amen;1;0.00239446%
among;1;0.00239446%
amounts;1;0.00239446%
amused;1;0.00239446%
amusement;1;0.00239446%
angels;1;0.00239446%
ankles;1;0.00239446%
anniversary;1;0.00239446%
announcing;1;0.00239446%
anonymous;1;0.00239446%
antique;1;0.00239446%
antiques;1;0.00239446%
anvil;1;0.00239446%
anywhere;1;0.00239446%
apart;1;0.00239446%
apartment;1;0.00239446%
apes;1;0.00239446%
aphorisms;1;0.00239446%
apparently;1;0.00239446%
appeal;1;0.00239446%
appealed;1;0.00239446%
appearing;1;0.00239446%
applauding;1;0.00239446%
applications;1;0.00239446%
appointed;1;0.00239446%
apprehended;1;0.00239446%
approached;1;0.00239446%
appropriate;1;0.00239446%
appropriated;1;0.00239446%
approves;1;0.00239446%
approximate;1;0.00239446%
apt;1;0.00239446%
arc;1;0.00239446%
areas;1;0.00239446%
argued;1;0.00239446%
arguing;1;0.00239446%
argument;1;0.00239446%
arms;1;0.00239446%
arouse;1;0.00239446%
arrangement;1;0.00239446%
arrived;1;0.00239446%
arriving;1;0.00239446%
arrows;1;0.00239446%
arthritic;1;0.00239446%
ashes;1;0.00239446%
aside;1;0.00239446%
asphalted;1;0.00239446%
aspirations;1;0.00239446%
assault;1;0.00239446%
assed;1;0.00239446%
assets;1;0.00239446%
asshole;1;0.00239446%
assholes;1;0.00239446%
assigned;1;0.00239446%
association;1;0.00239446%
assorted;1;0.00239446%
assume;1;0.00239446%
assuming;1;0.00239446%
assurance;1;0.00239446%
ate;1;0.00239446%
attack;1;0.00239446%
attend;1;0.00239446%
attending;1;0.00239446%
attention;1;0.00239446%
audience;1;0.00239446%
audit;1;0.00239446%
audits;1;0.00239446%
average;1;0.00239446%
awe;1;0.00239446%
awful;1;0.00239446%
awhile;1;0.00239446%
axiom;1;0.00239446%
b;1;0.00239446%
baby;1;0.00239446%
background;1;0.00239446%
backshoot;1;0.00239446%
backwards;1;0.00239446%
bacon;1;0.00239446%
bags;1;0.00239446%
bailiff;1;0.00239446%
balance;1;0.00239446%
balloon;1;0.00239446%
balmy;1;0.00239446%
bands;1;0.00239446%
bankers;1;0.00239446%
banks;1;0.00239446%
barely;1;0.00239446%
barking;1;0.00239446%
barley;1;0.00239446%
barred;1;0.00239446%
barrel;1;0.00239446%
barrelhouse;1;0.00239446%
barrelled;1;0.00239446%
barter;1;0.00239446%
bartering;1;0.00239446%
basket;1;0.00239446%
bath;1;0.00239446%
baying;1;0.00239446%
bays;1;0.00239446%
beaches;1;0.00239446%
beam;1;0.00239446%
beams;1;0.00239446%
bearded;1;0.00239446%
bearer;1;0.00239446%
bearing;1;0.00239446%
beatings;1;0.00239446%
beaver;1;0.00239446%
becomes;1;0.00239446%
bedroom;1;0.00239446%
beds;1;0.00239446%
bedsheets;1;0.00239446%
beens;1;0.00239446%
beggars;1;0.00239446%
behaviour;1;0.00239446%
believer;1;0.00239446%
bellhop;1;0.00239446%
bellhops;1;0.00239446%
bellowers;1;0.00239446%
belong;1;0.00239446%
bend;1;0.00239446%
benefits;1;0.00239446%
bequest;1;0.00239446%
betting;1;0.00239446%
bid;1;0.00239446%
bigness;1;0.00239446%
billowing;1;0.00239446%
bills;1;0.00239446%
binoculars;1;0.00239446%
bitching;1;0.00239446%
bitten;1;0.00239446%
bitter;1;0.00239446%
bitterly;1;0.00239446%
blacksmith;1;0.00239446%
blade;1;0.00239446%
blared;1;0.00239446%
blasphemy;1;0.00239446%
bleaching;1;0.00239446%
bleed;1;0.00239446%
bleeding;1;0.00239446%
blind;1;0.00239446%
bloodbath;1;0.00239446%
blooded;1;0.00239446%
bloodhounds;1;0.00239446%
bloodied;1;0.00239446%
bloodstained;1;0.00239446%
bloomed;1;0.00239446%
blow;1;0.00239446%
blueberry;1;0.00239446%
bluff;1;0.00239446%
blunt;1;0.00239446%
blurted;1;0.00239446%
blushing;1;0.00239446%
bluster;1;0.00239446%
boat;1;0.00239446%
bold;1;0.00239446%
bolstered;1;0.00239446%
bolt;1;0.00239446%
bolted;1;0.00239446%
bones;1;0.00239446%
bookies;1;0.00239446%
booming;1;0.00239446%
boot;1;0.00239446%
booth;1;0.00239446%
born;1;0.00239446%
borrow;1;0.00239446%
bottled;1;0.00239446%
bounce;1;0.00239446%
bouncing;1;0.00239446%
bowling;1;0.00239446%
boxes;1;0.00239446%
braggarts;1;0.00239446%
brandy;1;0.00239446%
brave;1;0.00239446%
breaching;1;0.00239446%
breakout;1;0.00239446%
breasted;1;0.00239446%
breath;1;0.00239446%
breathe;1;0.00239446%
breathless;1;0.00239446%
breaths;1;0.00239446%
breed;1;0.00239446%
breeze;1;0.00239446%
bribe;1;0.00239446%
brick;1;0.00239446%
bridge;1;0.00239446%
bridges;1;0.00239446%
brigading;1;0.00239446%
broad;1;0.00239446%
broadsided;1;0.00239446%
brooding;1;0.00239446%
brothers;1;0.00239446%
bruises;1;0.00239446%
brutality;1;0.00239446%
brute;1;0.00239446%
bubbling;1;0.00239446%
buckle;1;0.00239446%
buckwheat;1;0.00239446%
buddies;1;0.00239446%
budge;1;0.00239446%
budget;1;0.00239446%
bug;1;0.00239446%
buggery;1;0.00239446%
buggy;1;0.00239446%
bugs;1;0.00239446%
bulb;1;0.00239446%
bulbs;1;0.00239446%
bulking;1;0.00239446%
bulls;1;0.00239446%
bullyragging;1;0.00239446%
bum;1;0.00239446%
bumper;1;0.00239446%
bun;1;0.00239446%
bureau;1;0.00239446%
burns;1;0.00239446%
burrow;1;0.00239446%
burying;1;0.00239446%
businessman;1;0.00239446%
butcher;1;0.00239446%
buttered;1;0.00239446%
cabanas;1;0.00239446%
caches;1;0.00239446%
cafeteria;1;0.00239446%
caged;1;0.00239446%
cages;1;0.00239446%
cake;1;0.00239446%
calibre;1;0.00239446%
cancer;1;0.00239446%
candy;1;0.00239446%
canvass;1;0.00239446%
capacity;1;0.00239446%
caper;1;0.00239446%
carbine;1;0.00239446%
carrotty;1;0.00239446%
carry;1;0.00239446%
carrying;1;0.00239446%
cart;1;0.00239446%
cartful;1;0.00239446%
carton;1;0.00239446%
carving;1;0.00239446%
cascading;1;0.00239446%
castrated;1;0.00239446%
casually;1;0.00239446%
cat;1;0.00239446%
catalyst;1;0.00239446%
catcalling;1;0.00239446%
catches;1;0.00239446%
cause;1;0.00239446%
causes;1;0.00239446%
causeways;1;0.00239446%
ceased;1;0.00239446%
celebrate;1;0.00239446%
cellar;1;0.00239446%
cellars;1;0.00239446%
celling;1;0.00239446%
centuries;1;0.00239446%
certificates;1;0.00239446%
chaff;1;0.00239446%
chain;1;0.00239446%
championship;1;0.00239446%
changes;1;0.00239446%
channel;1;0.00239446%
chant;1;0.00239446%
chapter;1;0.00239446%
charges;1;0.00239446%
charlie;1;0.00239446%
charter;1;0.00239446%
chattering;1;0.00239446%
cheat;1;0.00239446%
cheated;1;0.00239446%
cheater;1;0.00239446%
cheating;1;0.00239446%
checkout;1;0.00239446%
checks;1;0.00239446%
cheek;1;0.00239446%
cheekbone;1;0.00239446%
cheer;1;0.00239446%
chewed;1;0.00239446%
chews;1;0.00239446%
chicken;1;0.00239446%
child;1;0.00239446%
children;1;0.00239446%
chipped;1;0.00239446%
chocolates;1;0.00239446%
choices;1;0.00239446%
choose;1;0.00239446%
choosers;1;0.00239446%
chow;1;0.00239446%
chuck;1;0.00239446%
chuckle;1;0.00239446%
chunking;1;0.00239446%
cider;1;0.00239446%
circa;1;0.00239446%
circuit;1;0.00239446%
circus;1;0.00239446%
civil;1;0.00239446%
civilian;1;0.00239446%
civilians;1;0.00239446%
claim;1;0.00239446%
clammed;1;0.00239446%
clandestine;1;0.00239446%
clapped;1;0.00239446%
clash;1;0.00239446%
class;1;0.00239446%
classes;1;0.00239446%
clatter;1;0.00239446%
claustrophobia;1;0.00239446%
clay;1;0.00239446%
clearance;1;0.00239446%
cleft;1;0.00239446%
clever;1;0.00239446%
clinched;1;0.00239446%
clinking;1;0.00239446%
clipped;1;0.00239446%
clippings;1;0.00239446%
clogged;1;0.00239446%
closing;1;0.00239446%
cloud;1;0.00239446%
clout;1;0.00239446%
clubbed;1;0.00239446%
clubs;1;0.00239446%
cocker;1;0.00239446%
cockroach;1;0.00239446%
cocksuckers;1;0.00239446%
codeine;1;0.00239446%
coffins;1;0.00239446%
colder;1;0.00239446%
coldest;1;0.00239446%
collected;1;0.00239446%
collections;1;0.00239446%
colour;1;0.00239446%
coloured;1;0.00239446%
colours;1;0.00239446%
comb;1;0.00239446%
comfort;1;0.00239446%
comfortable;1;0.00239446%
comic;1;0.00239446%
commission;1;0.00239446%
commit;1;0.00239446%
commodity;1;0.00239446%
community;1;0.00239446%
compensation;1;0.00239446%
compete;1;0.00239446%
competed;1;0.00239446%
competence;1;0.00239446%
compiling;1;0.00239446%
compound;1;0.00239446%
concerning;1;0.00239446%
condemned;1;0.00239446%
condoned;1;0.00239446%
confined;1;0.00239446%
confinement;1;0.00239446%
confront;1;0.00239446%
confused;1;0.00239446%
